txn_id,from_account,to_account,amount,channel,timestamp,is_fraud_chain,is_cashout,ring_id
TXN-92A94A0C7B,ACC-6428682424,ACC-F3D06559F3,39673.59,NEFT,2026-06-25T08:11:27,False,False,
TXN-ED8A10C7D5,ACC-867E2E7256,ACC-AEEECF22FC,6848.79,IMPS,2026-08-19T07:21:03,False,False,
TXN-213D9565E4,ACC-A2FBAF3CC0,ACC-DBB3368EEA,10093.45,RTGS,2026-05-23T18:16:34,False,False,
TXN-EBBC085088,ACC-40FD962921,ACC-F94199C495,43844.22,IMPS,2026-01-09T01:15:38,False,False,
TXN-5050406A8F,ACC-0C3C054753,ACC-F92965B93C,32425.91,IMPS,2026-02-04T13:19:18,False,False,
TXN-71083894CC,ACC-8CA8143342,ACC-B739AC709B,13236.8,IMPS,2026-01-20T08:00:39,False,False,
TXN-003BAB7E9D,ACC-7F7EE3CA38,ACC-012C518606,21559.39,NEFT,2026-02-27T23:07:19,False,False,
TXN-C92C2E9B99,ACC-20C002644B,ACC-62E67F6055,8672.12,UPI,2026-01-06T11:33:37,False,False,
TXN-21B47F6AE2,ACC-FFC9D0FFD3,ACC-0949F0D18E,21870.91,RTGS,2026-07-11T21:48:10,False,False,
TXN-1F393347DD,ACC-41740025DD,ACC-AB3C5011ED,35735.47,IMPS,2026-04-14T09:11:25,False,False,
TXN-61BFA09EDF,ACC-7D818E469A,ACC-45ECE5D9E9,24809.57,IMPS,2026-06-17T12:05:14,False,False,
TXN-7E7CF3A5A3,ACC-CCEC58F489,ACC-4FD85A4C52,10935.22,NEFT,2026-03-15T12:59:33,False,False,
TXN-A64135E79A,ACC-4AF65220ED,ACC-FE98868FCE,20544.5,IMPS,2026-01-12T04:11:05,False,False,
TXN-168DA99500,ACC-62B369F1B3,ACC-01947BC03F,11927.18,RTGS,2026-04-07T10:29:28,False,False,
TXN-42062A087D,ACC-4779286848,ACC-C8239DDCE2,34276.5,RTGS,2026-02-03T07:08:32,False,False,
TXN-9BCDFAC1C0,ACC-5CF210449D,ACC-B8F764D783,6833.61,NEFT,2026-06-04T09:28:42,False,False,
TXN-5F639D499A,ACC-C316F81D91,ACC-B684F395A0,35724.13,RTGS,2026-08-20T22:16:10,False,False,
TXN-3288B1C23F,ACC-550953772A,ACC-E515F4F75D,4944.92,UPI,2026-01-21T05:43:29,False,False,
TXN-F0EB008ECF,ACC-C06C86F552,ACC-927E6074CB,23652.43,NEFT,2026-08-24T11:49:10,False,False,
TXN-15DFD06BC0,ACC-7794BFD170,ACC-4C3B5F7DD0,35536.39,UPI,2026-01-03T01:58:04,False,False,
TXN-83F7C9FBFA,ACC-6D239D0E4C,ACC-3BB48B1CF1,31058.96,NEFT,2026-06-03T06:50:27,False,False,
TXN-BAC4895805,ACC-89971B1940,ACC-220F23770A,6785.47,UPI,2026-08-14T10:31:48,False,False,
TXN-320C50D2FE,ACC-11553C3108,ACC-24278E82A3,8659.35,RTGS,2026-05-12T17:21:22,False,False,
TXN-5131601D53,ACC-F4704FE65D,ACC-21D44CE318,4664.47,RTGS,2026-02-25T01:37:55,False,False,
TXN-92D0FB511F,ACC-24278E82A3,ACC-DC9B5ECFC2,15800.83,IMPS,2026-07-13T20:58:48,False,False,
TXN-6DA3710A2D,ACC-67B3AE715B,ACC-CA0071ADF6,18157.49,RTGS,2026-04-20T21:03:24,False,False,
TXN-AE61C07EC3,ACC-3CDEE78BB2,ACC-A934D822B8,41513.54,NEFT,2026-07-20T18:32:04,False,False,
TXN-B8E30E8474,ACC-BC27322374,ACC-2E4FEC1EA8,44655.06,NEFT,2026-07-10T19:00:46,False,False,
TXN-FCD437C9E3,ACC-67E20C7EFE,ACC-E7014E27E0,27872.6,RTGS,2026-01-21T16:04:00,False,False,
TXN-A49AF527EF,ACC-7ADF18BB0F,ACC-637F34A9D9,2917.44,IMPS,2026-01-14T22:15:37,False,False,
TXN-EB57E027CC,ACC-CB2D6018FF,ACC-24278E82A3,8345.04,RTGS,2026-06-19T11:49:16,False,False,
TXN-22CD509670,ACC-2E794F15F7,ACC-FEFD474107,2231.43,NEFT,2026-08-06T19:32:34,False,False,
TXN-C054E2135C,ACC-0B9FA22C53,ACC-98518C4C77,24750.83,IMPS,2026-02-18T00:32:27,False,False,
TXN-5E5ABFFC99,ACC-62B41A2151,ACC-0309D08B25,10345.94,NEFT,2026-03-12T03:49:34,False,False,
TXN-B8B5208B99,ACC-721930AB12,ACC-2D8F981E06,25535.14,NEFT,2026-08-07T17:50:46,False,False,
TXN-D4E3F06B96,ACC-6F4436A295,ACC-FE482F5C86,10777.33,UPI,2026-07-24T06:49:08,False,False,
TXN-C6C75D4016,ACC-22F56C107F,ACC-4536A10727,9192.33,UPI,2026-04-06T14:21:12,False,False,
TXN-904FB1FA4E,ACC-12D1954EB8,ACC-F096D4C6E9,33910.04,NEFT,2026-01-11T01:59:05,False,False,
TXN-45047B21BA,ACC-6364A8BD24,ACC-03F034657E,49070.46,UPI,2026-06-03T01:55:43,False,False,
TXN-AA8CBA6574,ACC-C17DF81397,ACC-02F5E7CB8F,46471.59,UPI,2026-05-06T15:35:45,False,False,
TXN-18A3DCE94D,ACC-97177103D0,ACC-9348003ED1,4236.95,RTGS,2026-06-26T08:06:14,False,False,
TXN-309A96D430,ACC-CB714FE2D9,ACC-43F0764A9E,29791.37,UPI,2026-05-08T22:28:53,False,False,
TXN-B7B2E97834,ACC-0EF6EF4616,ACC-1DEA054489,31193.77,RTGS,2026-05-07T04:25:53,False,False,
TXN-342920301D,ACC-67A0A8E390,ACC-651117ECCC,45362.54,IMPS,2026-03-24T02:04:54,False,False,
TXN-3A4EE112BF,ACC-2D88C0440D,ACC-C7F14C5086,14291.11,UPI,2026-01-28T11:11:46,False,False,
TXN-037F93961B,ACC-2F6B718C23,ACC-9689E95CF5,19193.27,RTGS,2026-04-10T02:17:59,False,False,
TXN-D0E6CDF7B9,ACC-DD605CC508,ACC-04F3E4D1E4,48259.46,RTGS,2026-02-04T15:17:43,False,False,
TXN-9DDCB0104F,ACC-E03D1772D7,ACC-CB4AD17DFE,8314.45,RTGS,2026-04-21T15:47:41,False,False,
TXN-78A3423DF0,ACC-EAD04534D9,ACC-71321C26BF,47730.74,IMPS,2026-02-16T20:05:31,False,False,
TXN-3D48F84200,ACC-26A4FE84BC,ACC-E6B86E6FA6,40094.8,NEFT,2026-08-23T09:09:16,False,False,
TXN-809E5D4DAA,ACC-D6669E7AAC,ACC-CEEC7AB2F4,33342.91,NEFT,2026-07-19T02:16:27,False,False,
TXN-838AE4980A,ACC-D03850541F,ACC-C2B46B24FC,22383.03,RTGS,2026-07-05T00:44:23,False,False,
TXN-3C5694B795,ACC-4D424AD3CE,ACC-831C4BCD37,30096.97,UPI,2026-06-14T02:19:27,False,False,
TXN-0258BE1CE4,ACC-AECA8D84BB,ACC-43C7F95B7C,9480.52,RTGS,2026-02-06T02:19:59,False,False,
TXN-1984147150,ACC-B6B4387074,ACC-A830244D0A,17218.89,RTGS,2026-03-29T01:58:37,False,False,
TXN-00614F709E,ACC-9775561CCA,ACC-6428682424,35739.05,RTGS,2026-07-24T18:35:37,False,False,
TXN-7AB2C62A79,ACC-5DF531FCA6,ACC-EAD04534D9,26328.95,NEFT,2026-07-01T20:07:08,False,False,
TXN-A5B4634223,ACC-D51E8CAB49,ACC-21E3AE70D3,45378.94,RTGS,2026-04-27T15:52:05,False,False,
TXN-70CC55DB41,ACC-637F34A9D9,ACC-75F2FA030F,34278.83,NEFT,2026-04-07T13:37:07,False,False,
TXN-A00E7B44E7,ACC-0E2386D597,ACC-7883394F1B,14914.99,UPI,2026-08-02T23:38:21,False,False,
TXN-31273354E7,ACC-8B890E7E9D,ACC-7065A81A34,25768.04,RTGS,2026-06-10T09:37:11,False,False,
TXN-3D77E184E6,ACC-C5A4F93DE5,ACC-31D8A89722,33110.59,NEFT,2026-05-19T01:06:19,False,False,
TXN-7E05D5E70F,ACC-F114605CC3,ACC-FE482F5C86,4272.12,UPI,2026-02-14T05:57:20,False,False,
TXN-A983EEF412,ACC-284AA105A8,ACC-FB4F337A9C,23251.37,IMPS,2026-06-02T14:37:40,False,False,
TXN-0988B2F413,ACC-7065A81A34,ACC-824E2F1D98,20929.33,NEFT,2026-05-02T22:11:31,False,False,
TXN-F83FEA895C,ACC-DE5B619833,ACC-FC1CE0B093,22858.91,RTGS,2026-04-13T22:40:20,False,False,
TXN-49E2DC7946,ACC-94CA2362BA,ACC-814BB3CD63,10711.2,UPI,2026-08-23T14:10:51,False,False,
TXN-E3035A226A,ACC-4CC2D08CE6,ACC-AAC03853A0,5495.27,UPI,2026-01-03T06:29:55,False,False,
TXN-07D18443AC,ACC-750B08D60C,ACC-DC9B5ECFC2,862.57,RTGS,2026-06-28T17:01:48,False,False,
TXN-4B2C051403,ACC-7C2A155650,ACC-ADEE22EAB1,43465.27,RTGS,2026-04-28T14:18:01,False,False,
TXN-9FF94CB638,ACC-5EBDC3EF6B,ACC-E6C3585964,18164.29,RTGS,2026-04-28T12:57:52,False,False,
TXN-6B49E493D6,ACC-AC6E983ECA,ACC-BFF43FCEEC,6928.67,IMPS,2026-02-13T11:06:00,False,False,
TXN-241C417C41,ACC-4E99782B8B,ACC-29D2E7CBB1,48531.91,UPI,2026-03-23T06:09:36,False,False,
TXN-E12E81D00D,ACC-6F305E7DE2,ACC-4EC4D221E6,7428.68,IMPS,2026-06-19T05:50:34,False,False,
TXN-61DDFFE139,ACC-FC78CBF289,ACC-FDB5A12E90,9707.54,NEFT,2026-06-29T23:26:21,False,False,
TXN-91B5F623E4,ACC-0633630EE6,ACC-29CB0EC2FB,21209.59,UPI,2026-03-06T12:12:55,False,False,
TXN-FBE272768D,ACC-B2E0AC9287,ACC-4868E01901,35189.39,RTGS,2026-07-03T02:35:52,False,False,
TXN-9597D8B29A,ACC-832DB8563C,ACC-8F67E176FD,29344.27,IMPS,2026-04-25T12:01:40,False,False,
TXN-0CAB3CE72D,ACC-BF9CB7E353,ACC-73AD3C2674,2735.92,UPI,2026-02-09T20:53:36,False,False,
TXN-5349933010,ACC-DB74204A77,ACC-4590CA8AF6,21703.04,RTGS,2026-07-12T12:17:19,False,False,
TXN-062FCB81F8,ACC-049BEC7606,ACC-21AD94C61E,29872.81,NEFT,2026-01-15T09:01:31,False,False,
TXN-E6966443A1,ACC-B61E536FF6,ACC-B3DBC46391,24407.83,RTGS,2026-04-01T01:31:06,False,False,
TXN-DAF9E1DB4A,ACC-20438A0D47,ACC-259A629A07,26509.78,RTGS,2026-08-12T20:28:07,False,False,
TXN-073C055986,ACC-6AC42DA33C,ACC-EB83C67414,3362.83,RTGS,2026-07-03T19:49:46,False,False,
TXN-8B6CF98129,ACC-DC9B5ECFC2,ACC-FEFD474107,31210.3,NEFT,2026-06-24T02:41:43,False,False,
TXN-50BA07C002,ACC-E0BA6B7C1D,ACC-2E4FEC1EA8,1236.18,NEFT,2026-03-16T15:26:45,False,False,
TXN-87C02032BB,ACC-B8F764D783,ACC-A34D67F943,22017.91,IMPS,2026-08-17T05:22:34,False,False,
TXN-7969341BB8,ACC-B3C08E3167,ACC-14622DF05B,46102.43,RTGS,2026-02-20T22:29:11,False,False,
TXN-C1175AD2E9,ACC-C963CD9027,ACC-73068A09D2,35626.98,RTGS,2026-05-20T21:49:30,False,False,
TXN-B3193C4C6A,ACC-BC8E32E08B,ACC-7302298273,31167.75,NEFT,2026-02-03T11:22:00,False,False,
TXN-09CFDC7B76,ACC-7BC373E0D3,ACC-E459DE3C78,6629.01,IMPS,2026-03-02T16:57:10,False,False,
TXN-DEECEDC7C0,ACC-F2C2B527B9,ACC-AC74C712B4,5225.01,RTGS,2026-07-11T17:51:04,False,False,
TXN-EB743E503D,ACC-8BDC85DDB6,ACC-927E6074CB,10629.76,UPI,2026-01-08T00:59:21,False,False,
TXN-C67651A0C6,ACC-CEEC7AB2F4,ACC-9ACE70AC5F,17980.78,IMPS,2026-03-09T20:27:35,False,False,
TXN-DDAB02A574,ACC-E6B5060B5D,ACC-881DE7EA23,40379.41,NEFT,2026-06-17T05:40:25,False,False,
TXN-8648082A2D,ACC-AA2B7C2290,ACC-012C518606,11489.17,IMPS,2026-07-08T21:15:11,False,False,
TXN-FBFF8FD44C,ACC-9912037D7A,ACC-4CDAB72A3B,39287.31,UPI,2026-08-05T07:49:28,False,False,
TXN-59F0F1C5ED,ACC-BB43C19BEE,ACC-E7014E27E0,42699.73,UPI,2026-01-20T13:58:02,False,False,
TXN-D4057C4D3B,ACC-AAFB6325CE,ACC-98518C4C77,48139.83,UPI,2026-02-11T02:59:01,False,False,
TXN-33E89CD48C,ACC-8F9C68EB8C,ACC-B982011985,39151.38,UPI,2026-08-07T10:37:37,False,False,
TXN-D438CCAA35,ACC-64133B7277,ACC-DD20BC5842,5449.47,UPI,2026-03-21T18:20:18,False,False,
TXN-C7D82D4BD5,ACC-0735508F97,ACC-D0A2372515,36471.79,RTGS,2026-07-16T11:17:53,False,False,
TXN-10C0F4D0CD,ACC-F096D4C6E9,ACC-AD0BCCC4E1,43550.54,IMPS,2026-05-22T06:16:25,False,False,
TXN-E28BA6999C,ACC-B2942B83FB,ACC-D4A942971A,6324.58,IMPS,2026-06-20T12:47:14,False,False,
TXN-EDB2473284,ACC-5F15AE2D5F,ACC-5BA2323BCA,38497.85,IMPS,2026-07-03T22:51:44,False,False,
TXN-32393DD7CE,ACC-94CA2362BA,ACC-6A47CE5A9F,25350.13,UPI,2026-04-14T07:26:43,False,False,
TXN-641E887AFB,ACC-3D9503D477,ACC-6B7FC0B72D,37791.29,NEFT,2026-04-06T07:46:18,False,False,
TXN-FF5994353D,ACC-EDF8AEA14D,ACC-6E4F982747,37724.66,RTGS,2026-03-30T14:48:37,False,False,
TXN-D070CE167D,ACC-D4A942971A,ACC-ABD4538C3C,20787.79,RTGS,2026-06-28T03:53:18,False,False,
TXN-E1896788FC,ACC-08756AA444,ACC-364CCC95E8,18216.36,UPI,2026-06-21T21:07:56,False,False,
TXN-5434593E74,ACC-D4B88C7671,ACC-D6B7EC030A,695.45,UPI,2026-02-02T22:11:24,False,False,
TXN-40857BB84E,ACC-C4BFC0E03A,ACC-C2DC9694BC,20202.21,IMPS,2026-06-18T13:50:48,False,False,
TXN-FAD943BC27,ACC-259A629A07,ACC-F94199C495,38007.78,IMPS,2026-08-12T03:15:42,False,False,
TXN-D890DF0E80,ACC-9FEDF3D99B,ACC-3084D7D388,49006.34,NEFT,2026-06-12T20:12:31,False,False,
TXN-0A55D5D656,ACC-8C6EEE6E66,ACC-03F034657E,35099.36,NEFT,2026-05-02T19:51:05,False,False,
TXN-493869D261,ACC-A34D67F943,ACC-777B646391,41384.78,IMPS,2026-06-06T20:58:32,False,False,
TXN-71D0307103,ACC-2917D096F0,ACC-C7F14C5086,10415.65,RTGS,2026-05-15T01:58:08,False,False,
TXN-1A5B59E87D,ACC-4EC4D221E6,ACC-ADEE22EAB1,38814.94,NEFT,2026-02-02T17:33:18,False,False,
TXN-AF970DD24C,ACC-CFE43AA132,ACC-EAE932E25B,16857.75,IMPS,2026-07-22T03:07:45,False,False,
TXN-F7A1857BF8,ACC-FE85C6E186,ACC-4FE08D8EDF,10843.98,NEFT,2026-07-22T11:12:08,False,False,
TXN-D06F16ECF4,ACC-4CDAB72A3B,ACC-A6DE6B58BB,31857.14,UPI,2026-01-11T19:57:54,False,False,
TXN-B72B506629,ACC-54B9E3F978,ACC-C5D2B7C89F,13082.77,NEFT,2026-06-14T04:16:37,False,False,
TXN-FB2BF2D2E9,ACC-7893364839,ACC-3902FA8D9F,36652.91,NEFT,2026-04-11T21:06:20,False,False,
TXN-5A666595D1,ACC-89C7971B17,ACC-DD20BC5842,17852.77,UPI,2026-02-18T10:45:08,False,False,
TXN-0E18F07D45,ACC-F3BE1B6D2F,ACC-26A4FE84BC,28707.28,UPI,2026-06-25T23:38:15,False,False,
TXN-3C1CA7E431,ACC-14622DF05B,ACC-0EF9A10310,40308.3,IMPS,2026-05-17T01:22:43,False,False,
TXN-93374E4D3C,ACC-4D79601CD5,ACC-6364A8BD24,33412.73,IMPS,2026-05-27T16:05:58,False,False,
TXN-4F1B7DFB3E,ACC-B8FC9FB216,ACC-9BF271EE8F,12532.14,NEFT,2026-07-20T13:40:47,False,False,
TXN-8052B4EED3,ACC-C8239DDCE2,ACC-C6FBBC5DC0,41177.57,NEFT,2026-06-26T10:28:20,False,False,
TXN-F32FF7DD7C,ACC-C2AEE47C4B,ACC-898942215E,35639.69,RTGS,2026-02-01T19:48:10,False,False,
TXN-ED1D395687,ACC-4AC34A3CF5,ACC-12DEBE4D7D,21359.36,IMPS,2026-07-04T23:00:01,False,False,
TXN-B561E26FAE,ACC-2B5F825F48,ACC-2917D096F0,4088.02,RTGS,2026-08-17T10:47:20,False,False,
TXN-E56F0A1220,ACC-69261F9DE4,ACC-22C8A8AA60,38985.47,NEFT,2026-08-15T22:06:21,False,False,
TXN-92202AD7DF,ACC-F096D4C6E9,ACC-5B08E29A74,21286.43,RTGS,2026-07-10T02:51:12,False,False,
TXN-BAA02797D2,ACC-67A0A8E390,ACC-6E3E268136,41225.83,IMPS,2026-07-16T10:15:58,False,False,
TXN-EB0F27387F,ACC-75F2FA030F,ACC-0B9FA22C53,35615.3,IMPS,2026-07-19T07:14:07,False,False,
TXN-D4749A374C,ACC-16B5023BFB,ACC-1A158E2B39,34784.64,RTGS,2026-07-03T19:59:37,False,False,
TXN-B15D778DF8,ACC-8F71C06043,ACC-45ECE5D9E9,8010.62,NEFT,2026-02-16T02:58:47,False,False,
TXN-5AB447611C,ACC-9689E95CF5,ACC-B57DC57093,5694.74,NEFT,2026-08-11T01:14:01,False,False,
TXN-8C26980F7A,ACC-A27D9889F7,ACC-B6B4387074,26234.32,UPI,2026-05-25T06:19:36,False,False,
TXN-5C3515DA91,ACC-707D020FFD,ACC-40CE764DEC,15302.35,RTGS,2026-01-11T20:46:18,False,False,
TXN-5DD4D30579,ACC-7F97DE3607,ACC-FB8C719E6E,39232.87,RTGS,2026-01-19T21:27:38,False,False,
TXN-BCB3C7DBDB,ACC-707D020FFD,ACC-4FE08D8EDF,10935.96,RTGS,2026-01-01T19:26:26,False,False,
TXN-0F3B142D69,ACC-90CBA5197E,ACC-2F6B718C23,17562.72,UPI,2026-06-12T04:04:57,False,False,
TXN-4F71BB32DA,ACC-6F305E7DE2,ACC-72C44271E7,15623.15,RTGS,2026-05-12T04:44:27,False,False,
TXN-5F25D27F05,ACC-EB06C9ED42,ACC-F480D3981E,41756.11,IMPS,2026-02-23T19:07:16,False,False,
TXN-03E02A7E29,ACC-3BB48B1CF1,ACC-5B08E29A74,23154.62,RTGS,2026-06-24T09:40:47,False,False,
TXN-5A7EA59D47,ACC-637F34A9D9,ACC-4A6E5CA4CB,16395.77,RTGS,2026-05-31T09:17:34,False,False,
TXN-20AC87E55C,ACC-3CA1139AD6,ACC-750B08D60C,17082.09,UPI,2026-06-22T01:57:21,False,False,
TXN-67889BEB2E,ACC-4699D54DC3,ACC-016ED7C075,32366.64,IMPS,2026-01-10T15:11:27,False,False,
TXN-B86F531CF0,ACC-78A16E7E25,ACC-DB74204A77,39848.71,NEFT,2026-08-06T21:18:44,False,False,
TXN-B765131886,ACC-BDB1ACBE88,ACC-1CEC7DB577,32266.93,UPI,2026-03-16T17:32:49,False,False,
TXN-04386AA0F3,ACC-5EBDC3EF6B,ACC-3E4E52E0F7,28927.41,UPI,2026-08-10T11:03:46,False,False,
TXN-9B70ADCE2B,ACC-0B1CAB7B46,ACC-7ADF18BB0F,37577.82,UPI,2026-02-16T17:07:13,False,False,
TXN-96DBB1F964,ACC-AC37282B6E,ACC-639FF4E37D,9151.22,UPI,2026-04-17T18:50:11,False,False,
TXN-D8BE3FF7F6,ACC-DD90926B70,ACC-5719E56777,41518.59,RTGS,2026-02-02T20:58:33,False,False,
TXN-A975359B1D,ACC-5667CE7568,ACC-16277DA3F8,16157.47,UPI,2026-07-10T20:51:38,False,False,
TXN-B819D29FC3,ACC-0C3C054753,ACC-4CDAB72A3B,21963.47,RTGS,2026-01-10T08:13:36,False,False,
TXN-7122868F95,ACC-4CA38AEDEE,ACC-4E192E264E,19224.15,UPI,2026-02-14T12:33:55,False,False,
TXN-7A5AE6FF11,ACC-3C019EF409,ACC-3E4E52E0F7,8574.17,IMPS,2026-03-12T22:35:52,False,False,
TXN-650B76D104,ACC-D495744B0B,ACC-12D1954EB8,4663.5,NEFT,2026-06-08T04:05:29,False,False,
TXN-380AB9DB64,ACC-1E527431C0,ACC-DF69D91010,3133.9,NEFT,2026-03-12T11:18:34,False,False,
TXN-BD8FE27B94,ACC-D2D793E5E9,ACC-4590CA8AF6,3113.39,RTGS,2026-02-08T08:21:46,False,False,
TXN-8D96BE960F,ACC-4DEC6547E5,ACC-FB8C719E6E,20758.58,NEFT,2026-04-11T04:07:18,False,False,
TXN-815FBA66D2,ACC-4C3E73EFA6,ACC-3254A1CA4E,2783.53,IMPS,2026-08-20T20:29:10,False,False,
TXN-86E2D3D095,ACC-47A6DECA4B,ACC-E46609194C,24750.38,RTGS,2026-02-14T16:38:10,False,False,
TXN-116D92638F,ACC-43F0764A9E,ACC-259A629A07,16053.15,RTGS,2026-01-26T10:06:53,False,False,
TXN-8FCCFAF754,ACC-8E21016DF3,ACC-9348003ED1,20493.19,IMPS,2026-01-08T05:34:38,False,False,
TXN-8E4BB7328A,ACC-43F0764A9E,ACC-EB16F1E385,48181.04,UPI,2026-04-06T15:49:56,False,False,
TXN-FE598694C8,ACC-7CDA8721D4,ACC-D082666A95,32647.24,IMPS,2026-04-29T07:11:50,False,False,
TXN-80F2508ACE,ACC-31C7C84AB6,ACC-BD36F7BA6A,22409.92,IMPS,2026-02-25T06:57:24,False,False,
TXN-CF18186E13,ACC-C17DF81397,ACC-FE85C6E186,49268.37,IMPS,2026-07-28T18:11:42,False,False,
TXN-4A6EBE7660,ACC-852D8A89CD,ACC-D082666A95,22696.75,UPI,2026-06-30T10:52:15,False,False,
TXN-7BB409669E,ACC-C154C76851,ACC-A27D9889F7,32722.33,IMPS,2026-01-01T05:03:37,False,False,
TXN-6015BB1168,ACC-FBE8498AA0,ACC-42561BAF46,13810.49,NEFT,2026-05-28T15:17:15,False,False,
TXN-315893846B,ACC-37B3A93D4F,ACC-4283D26207,10795.16,NEFT,2026-01-18T15:56:54,False,False,
TXN-45E3E8A349,ACC-7302298273,ACC-4868E01901,26797.65,UPI,2026-04-27T18:09:09,False,False,
TXN-630B34799A,ACC-20C002644B,ACC-750B08D60C,34981.78,IMPS,2026-08-05T02:45:39,False,False,
TXN-A6C5289102,ACC-FE620C98BD,ACC-F2A8694245,10700.34,NEFT,2026-05-14T01:35:31,False,False,
TXN-170571454E,ACC-AAC5FB04B0,ACC-9ACE70AC5F,48986.09,RTGS,2026-04-17T00:40:00,False,False,
TXN-577C42AD24,ACC-5719E56777,ACC-C00F471205,49154.49,NEFT,2026-03-23T19:09:25,False,False,
TXN-45DE3D2F86,ACC-49CA71AD82,ACC-86858D0E29,16557.17,IMPS,2026-01-01T19:05:03,False,False,
TXN-A46A765179,ACC-A86A8F2CEF,ACC-542A9CBD37,413.11,UPI,2026-03-09T09:28:22,False,False,
TXN-389D4F2651,ACC-735C11E982,ACC-4D54803324,44784.36,RTGS,2026-06-02T13:04:41,False,False,
TXN-40BBC2C37A,ACC-FDB5A12E90,ACC-C3576ECEFE,39407.8,UPI,2026-07-29T04:34:32,False,False,
TXN-03ED6A6BEE,ACC-19A3798E9A,ACC-89971B1940,22369.8,UPI,2026-05-18T02:08:57,False,False,
TXN-A578F7E1A1,ACC-765C988E8A,ACC-0013C45F4C,18026.69,IMPS,2026-01-04T06:35:10,False,False,
TXN-8F049C28B0,ACC-F7241A5691,ACC-8CA8143342,18649.94,IMPS,2026-06-22T15:45:50,False,False,
TXN-3AE0BA47BD,ACC-B774B2D1BC,ACC-B8E1238B67,37208.59,NEFT,2026-05-19T23:08:01,False,False,
TXN-CE0391A369,ACC-1FAB4FE7F5,ACC-E5FF32B83D,40850.79,NEFT,2026-03-27T21:14:44,False,False,
TXN-C500722E15,ACC-6F896842BF,ACC-815F9190D9,48371.37,UPI,2026-04-20T00:50:20,False,False,
TXN-1683FE7005,ACC-6C36439464,ACC-97DE8F3D46,35407.01,IMPS,2026-01-03T18:30:24,False,False,
TXN-BCF5C005DB,ACC-AA2A409CCB,ACC-063B0DF9B6,19925.09,NEFT,2026-08-10T00:25:02,False,False,
TXN-E7B5DA4429,ACC-71B3F3476E,ACC-815F9190D9,8689.76,IMPS,2026-08-08T16:46:18,False,False,
TXN-F8BA7A30C2,ACC-91579CCF81,ACC-364CCC95E8,30228.03,IMPS,2026-01-26T09:12:18,False,False,
TXN-0623F29567,ACC-A7F8107923,ACC-EF4C528854,37349.48,IMPS,2026-04-11T19:52:31,False,False,
TXN-C5310B6BD0,ACC-BF9CB7E353,ACC-5D08515DA7,44073.95,NEFT,2026-03-16T12:11:09,False,False,
TXN-52DB9FFC24,ACC-1E527431C0,ACC-0C3C054753,49599.18,NEFT,2026-08-06T12:39:33,False,False,
TXN-38A4450031,ACC-174B868AF3,ACC-C9EC862861,46906.94,UPI,2026-05-06T10:34:16,False,False,
TXN-26B292D10D,ACC-F2A8694245,ACC-BD36F7BA6A,13846.97,RTGS,2026-07-12T11:05:28,False,False,
TXN-0ED0ECF31C,ACC-0735508F97,ACC-D82840F1AF,37999.28,IMPS,2026-01-19T05:44:32,False,False,
TXN-D6618D20B6,ACC-016ED7C075,ACC-D4C1048A81,26714.03,NEFT,2026-01-03T00:05:16,False,False,
TXN-CCA72958D4,ACC-73AD3C2674,ACC-E7FA384148,16868.35,UPI,2026-03-29T15:00:19,False,False,
TXN-E677AF647C,ACC-4AD834E3C4,ACC-852D8A89CD,47897.23,IMPS,2026-03-18T11:01:29,False,False,
TXN-614A5E7CF8,ACC-7514A16381,ACC-0CC0CED010,15678.13,UPI,2026-01-11T19:47:34,False,False,
TXN-6237E18F3B,ACC-8E42257DFC,ACC-F2A8694245,40441.34,NEFT,2026-04-08T05:59:07,False,False,
TXN-B240E6E7F5,ACC-55BDA24043,ACC-C89F6DD400,23784.11,NEFT,2026-01-22T03:21:03,False,False,
TXN-1E83CD8F1B,ACC-F185D565E6,ACC-B8FC9FB216,39746.73,UPI,2026-08-22T00:04:34,False,False,
TXN-8393BA86A1,ACC-E8ED755DF3,ACC-AF3A1DDB76,38252.11,RTGS,2026-08-13T20:03:37,False,False,
TXN-F9B7CEABB0,ACC-F7241A5691,ACC-24E98BF3A4,48731.37,UPI,2026-05-27T13:34:39,False,False,
TXN-5AA8F3B2DC,ACC-BC27322374,ACC-86D9F6EBB9,3438.41,IMPS,2026-01-25T01:54:09,False,False,
TXN-4787911FCF,ACC-C0D660E6FD,ACC-4B2C067387,15213.26,RTGS,2026-01-26T13:12:34,False,False,
TXN-C8C62E3B5D,ACC-A1F6C1B59A,ACC-44E03E54BF,2978.34,UPI,2026-04-25T12:49:24,False,False,
TXN-1929D3DA56,ACC-65FA99C299,ACC-8C6EEE6E66,4972.35,RTGS,2026-04-01T12:45:40,False,False,
TXN-E0D7F0E171,ACC-86858D0E29,ACC-DCADBBE396,31275.61,RTGS,2026-05-30T02:23:38,False,False,
TXN-6DD8691C27,ACC-31D8A89722,ACC-478A68504D,44020.92,UPI,2026-05-12T21:27:17,False,False,
TXN-BD829FC2E2,ACC-0BA17EEC9F,ACC-AE4D16816A,39189.87,RTGS,2026-07-20T20:46:24,False,False,
TXN-7E159B5609,ACC-67E6A14EEA,ACC-DE5B619833,9785.57,UPI,2026-01-05T18:32:16,False,False,
